"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"69219",461.918439327657,-6.21136412714316,0.366173573055973,-16.9628956980838,1.54537305786992e-64,4.48750031783164e-62
"30878",1176.82230860141,-5.46360582924667,0.326343343247501,-16.7418945178331,6.48896347026363e-63,1.84502861337829e-60
"329739",553.297583731797,3.9237289781295,0.236689489374224,16.5775378894235,1.0129462371547e-61,2.82136535605863e-59
"67180",1061.92144880685,-1.70841974161267,0.103837019463747,-16.4528965722974,7.99514370372074e-61,2.18235442536761e-58
"13447",754.398580477214,-6.93367196704062,0.425978918439341,-16.2770307799351,1.43672931888313e-59,3.8448003419837e-57
"27224",3138.62138752514,-2.81340402499419,0.172926537658626,-16.2693595967794,1.62852026545238e-59,4.27423934286424e-57
"22051",1275.28610769564,2.20216021843987,0.135417468024008,16.2620099945263,1.83614193847167e-59,4.72823871250215e-57
"20333",995.057975085559,-1.6378783457619,0.100872199272212,-16.2371630397583,2.75367684467925e-59,6.9596632548486e-57
"76267",14736.048031363,-3.50103138694084,0.216055584532369,-16.2043086945356,4.70144097257815e-59,1.16664120715903e-56
"218335",2777.56667841909,-1.92342565559357,0.119750833508417,-16.0618978527476,4.7188895785307e-58,1.1500608029962e-55
"75985",454.899203526165,-2.99333932413803,0.18687931781367,-16.0174992030021,9.6452098892253e-58,2.30943551873942e-55
"116873",946.544976463715,-2.7635651178667,0.172854773278815,-15.9877859630123,1.55458591796985e-57,3.65810148421594e-55
"13845",1224.4953018925,3.20087010160435,0.201512786450725,15.8842034690788,8.15269881387877e-57,1.88589887138674e-54
"619973",303.506281360353,-3.17298126565068,0.200181822370524,-15.8504964540571,1.3947464990202e-56,3.17258336977129e-54
"54198",3401.08129408692,-1.83012374540488,0.115579169479353,-15.8343735609886,1.80245263686294e-56,4.0327661619517e-54
